ID_POLIZA;COBERTURA;COND_GENERAL;MONTO_ASEGURADO;PRIMA_PACTADA
POL0370;R CIVIL EMERGENTE;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];1000.0;1.2
POL0370;PLAN A: MUERTE ACCID;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];600.0;0.1
POL0370;ASISTENCIA VEHICULAR;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];250.0;0.18
POL0370;ROBO, HURTO USO NO A;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];0.0;1.2
POL0370;ROBO DE ACCESORIOS;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];0.0;0.1
POL0370;DM HUELGA Y TERRORIS;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];0.0;0.1
POL0370;DM ACTOS MALICIOSOS;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];0.0;0.1
POL0370;DM RIESGOS DE LA NAT;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];0.0;0.1
POL0370;DM GRANIZO;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];0.0;0.1
POL0370;DM POR SISMO;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];0.0;0.1
POL0370;EXCLUSIVIDAD GARAGE;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];0.0;0.1
POL0370;INDEMNIZ.0KM 24MESES;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];0.0;0.1
POL0370;VEHICULO REEMPLAZO;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];0.0;0.4
POL0370;R CIVIL DAÑO MORAL;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];1000.0;0.1
POL0370;R CIVIL LUCRO CESANT;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];1000.0;0.1
POL0370;DEFENSA PENAL Y CONS;['P120160325', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160335'];150.0;0.1
POL0396;DAÑOS MATERIALES;['P120130214', 'P320130366', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];244.0;9.91
POL0396;PLAN A: MUERTE ACCID;['P120130214', 'P320130366', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];500.0;0.1
POL0396;ASISTENCIA FULL;['P120130214', 'P320130366', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];250.0;0.15
POL0396;RESPONSAB. CIVIL;['P120130214', 'P320130366', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];500.0;1.0
POL0396;ROBO.HURTO, USO NO A;['P120130214', 'P320130366', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.2
POL0396;ROBO DE ACC.HTA 10%;['P120130214', 'P320130366', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.2
POL0396;HUELGA Y TERRORISMO;['P120130214', 'P320130366', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.2
POL0396;ACTOS MALICIOSOS;['P120130214', 'P320130366', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.2
POL0396;GRANIZO/ R.DE NATURA;['P120130214', 'P320130366', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.2
POL0396;SISMO;['P120130214', 'P320130366', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.2
POL0396;D.MAT. X LA CARGA;['P120130214', 'P320130366', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.2
POL0396;D.MAT. POR COND. DEP;['P120130214', 'P320130366', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.2
POL0396;PLAN B: INCAPACIDAD;['P120130214', 'P320130366', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.1
POL0396;VDR 30 DIAS COP 4000;['P120130214', 'P320130366', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.11
POL0396;INDEMNIZ. 0 KM;['P120130214', 'P320130366', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.1
POL0396;R.C. POR PROP.CARGA;['P120130214', 'P320130366', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.2
POL0396;R.C. POR COND. DEPEN;['P120130214', 'P320130366', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.2
POL0396;DEF.PENAL Y CON. FZA;['P120130214', 'P320130366', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];150.0;0.2
POL0396;RC DAÑO MORAL;['P120130214', 'P320130366', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];500.0;0.2
POL0396;RC LUCRO CESANTE;['P120130214', 'P320130366', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];500.0;0.2
POL0392;DAÑOS MATERIALES;['P120160325', 'P320130366', 'P120140303', 'C120160333', 'C120160337', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160336', 'C120160334', 'C120160335'];295.0;16.51
POL0392;R CIVIL EMERGENTE;['P120160325', 'P320130366', 'P120140303', 'C120160333', 'C120160337', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160336', 'C120160334', 'C120160335'];1000.0;1.2
POL0392;PLAN A: MUERTE ACCID;['P120160325', 'P320130366', 'P120140303', 'C120160333', 'C120160337', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160336', 'C120160334', 'C120160335'];200.0;0.1
POL0392;ASISTENCIA VEHICULAR;['P120160325', 'P320130366', 'P120140303', 'C120160333', 'C120160337', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160336', 'C120160334', 'C120160335'];250.0;0.25
POL0392;ROBO, HURTO USO NO A;['P120160325', 'P320130366', 'P120140303', 'C120160333', 'C120160337', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160336', 'C120160334', 'C120160335'];0.0;1.2
POL0392;D TERCEROS POR LA CA;['P120160325', 'P320130366', 'P120140303', 'C120160333', 'C120160337', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160336', 'C120160334', 'C120160335'];0.0;0.1
POL0392;D TERCEROS CONDUCTOR;['P120160325', 'P320130366', 'P120140303', 'C120160333', 'C120160337', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160336', 'C120160334', 'C120160335'];0.0;0.1
POL0392;ROBO DE ACCESORIOS;['P120160325', 'P320130366', 'P120140303', 'C120160333', 'C120160337', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160336', 'C120160334', 'C120160335'];0.0;0.1
POL0392;DM HUELGA Y TERRORIS;['P120160325', 'P320130366', 'P120140303', 'C120160333', 'C120160337', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160336', 'C120160334', 'C120160335'];0.0;0.1
POL0392;DM ACTOS MALICIOSOS;['P120160325', 'P320130366', 'P120140303', 'C120160333', 'C120160337', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160336', 'C120160334', 'C120160335'];0.0;0.1
POL0392;DM RIESGOS DE LA NAT;['P120160325', 'P320130366', 'P120140303', 'C120160333', 'C120160337', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160336', 'C120160334', 'C120160335'];0.0;0.2
POL0392;DM GRANIZO;['P120160325', 'P320130366', 'P120140303', 'C120160333', 'C120160337', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160336', 'C120160334', 'C120160335'];0.0;0.2
POL0392;DM POR SISMO;['P120160325', 'P320130366', 'P120140303', 'C120160333', 'C120160337', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160336', 'C120160334', 'C120160335'];0.0;0.1
POL0392;DM POR LA PROPIA CAR;['P120160325', 'P320130366', 'P120140303', 'C120160333', 'C120160337', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160336', 'C120160334', 'C120160335'];0.0;0.1
POL0392;DM POR CONDUCTORES D;['P120160325', 'P320130366', 'P120140303', 'C120160333', 'C120160337', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160336', 'C120160334', 'C120160335'];0.0;0.1
POL0392;PLAN B: INCAPACIDAD;['P120160325', 'P320130366', 'P120140303', 'C120160333', 'C120160337', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160336', 'C120160334', 'C120160335'];0.0;0.1
POL0392;VDR 45 DIAS;['P120160325', 'P320130366', 'P120140303', 'C120160333', 'C120160337', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160336', 'C120160334', 'C120160335'];0.0;0.4
POL0392;DM EN EL EXTRAJERO;['P120160325', 'P320130366', 'P120140303', 'C120160333', 'C120160337', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160336', 'C120160334', 'C120160335'];0.0;0.1
POL0392;R CIVIL DAÑO MORAL;['P120160325', 'P320130366', 'P120140303', 'C120160333', 'C120160337', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160336', 'C120160334', 'C120160335'];1000.0;0.1
POL0392;R CIVIL LUCRO CESANT;['P120160325', 'P320130366', 'P120140303', 'C120160333', 'C120160337', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160336', 'C120160334', 'C120160335'];1000.0;0.1
POL0392;DEFENSA PENAL Y CONS;['P120160325', 'P320130366', 'P120140303', 'C120160333', 'C120160337', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160336', 'C120160334', 'C120160335'];150.0;0.1
POL0392;EXCLUSIVIDAD GARAGE;['P120160325', 'P320130366', 'P120140303', 'C120160333', 'C120160337', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160336', 'C120160334', 'C120160335'];0.0;0.01
POL0897;DAÑOS MATERIALES;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];244.0;8.04
POL0897;PLAN A: MUERTE ACCID;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];500.0;0.1
POL0897;AS.SOLUCIÓN FULL;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];250.0;0.15
POL0897;RESPONSAB. CIVIL;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];1000.0;1.0
POL0897;ROBO.HURTO, USO NO A;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;1.1
POL0897;ROBO DE ACC.HTA 10%;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;1.1
POL0897;HUELGA Y TERRORISMO;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.1
POL0897;ACTOS MALICIOSOS;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.1
POL0897;GRANIZO/ R.DE NATURA;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.1
POL0897;SISMO;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.1
POL0897;D.MAT. X LA CARGA;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.1
POL0897;D.MAT. POR COND. DEP;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.1
POL0897;PLAN B: INCAPACIDAD;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.1
POL0897;VDREEMPLAZO SOL FULL;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.11
POL0897;INDEMNIZ. 0 KM;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.1
POL0897;R.C. POR PROP.CARGA;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.1
POL0897;R.C. POR COND. DEPEN;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];0.0;0.1
POL0897;DEF.PENAL Y CON. FZA;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];150.0;0.1
POL0897;RC DAÑO MORAL;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];1000.0;0.1
POL0897;RC LUCRO CESANTE;['P120130214', 'P320130366', 'P120140303', 'P120130414', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130346', 'C120130345', 'C120130347', 'C120130344'];1000.0;0.1
POL0358;RCI INTERNACIONAL;['P120130414'];40000.0;56.59
POL0432;DAÑOS MATERIALES;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];200.0;45.29
POL0432;ASIS VEH SOLUC 2.0;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];250.0;0.15
POL0432;PLAN A: MUERTE ACCID;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];500.0;0.1
POL0432;RESPONSAB. CIVIL;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];1500.0;0.46
POL0432;ROBO, HURTO USO NO A;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;1.2
POL0432;ROBO DE ACCESORIOS;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;1.2
POL0432;DM HUELGA Y TERRORIS;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.2
POL0432;DM ACTOS MALICIOSOS;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.2
POL0432;DM GRANIZO;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.2
POL0432;DM RIESGOS DE LA NAT;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.2
POL0432;DM POR SISMO;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.2
POL0432;INDEMNIZ. 0 KM;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.1
POL0432;AUTOREEMPLAZO 30DIAS;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.11
POL0432;DM POR LA PROPIA CAR;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.2
POL0432;DM POR CONDUCTORES D;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.2
POL0432;PLAN B: INCAPACIDAD;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.1
POL0432;DEFENSA PENAL Y CONS;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.2
POL0432;TALLER DE MARCA;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.1
POL0432;R.C. POR COND. DEPEN;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];0.0;0.2
POL0432;RC DAÑO MORAL;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];1500.0;0.46
POL0432;RC LUCRO CESANTE;['P120160325', 'P120140303', 'P320130366', 'P120130414', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160329', 'C120160331', 'C120160332', 'C120160336', 'C120160335', 'C120130347'];1500.0;0.46
POL0858;DAÑOS MATERIALES;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];500.0;22.39
POL0858;RESPONSAB. CIVIL;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];1000.0;0.01
POL0858;ASIST.VEH AXA;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];0.0;0.01
POL0858;MUERTE ACCIDENTAL;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];500.0;0.01
POL0858;ASIST.VEH  AG RAC;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];250.0;0.01
POL0858;ROBO DE ACC.HTA 10%;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];0.0;0.01
POL0858;ROBO.HURTO, USO NO A;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];0.0;0.01
POL0858;HUELGA Y TERRORISMO;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];0.0;0.01
POL0858;ACTOS MALICIOSOS;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];0.0;0.01
POL0858;SISMO;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];0.0;0.01
POL0858;GRANIZO/ R.DE NATURA;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];0.0;0.01
POL0858;AUTOREEMP 30D MED(AX;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];0.0;0.01
POL0858;EXCLUSIVIDAD GARAGE;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];0.0;0.01
POL0858;INDEMNIZ. 0 KM;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];0.0;0.01
POL0858;AUTOREEMP 30D AG RAC;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];50.0;0.01
POL0858;RC DAÑO MORAL;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];1000.0;0.01
POL0858;RC LUCRO CESANTE;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];1000.0;0.01
POL0858;DEF.PENAL Y CON. FZA;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];150.0;0.01
POL0858;GASTOS MEDICOS;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];450.0;0.01
POL0858;RESP.CIVIL EN EXCESO;['P120130214', 'P120130414', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130340', 'C120130338', 'C120130344'];2000.0;0.01
POL0425;DAÑOS MATERIALES;['P120131318', 'P120140303', 'P320131378'];500.0;10.13
POL0425;RESPONSAB. CIVIL;['P120131318', 'P120140303', 'P320131378'];500.0;2.0
POL0425;AS VEHICULO FALABELL;['P120131318', 'P120140303', 'P320131378'];250.0;0.4
POL0425;PLAN A: MUERTE ACCID;['P120131318', 'P120140303', 'P320131378'];500.0;0.2
